id_venda,id_cliente,id_produto,quantidade,data_venda
V3990,C0942,P0402,8,2024-01-28
V3991,C0971,P0742,10,2024-06-29
V3992,C0732,P1544,9,2025-05-10
V3993,C0757,P1677,3,2025-04-19
V3994,C0279,P1985,4,2025-05-01
V3995,C0034,P0131,7,2025-05-28
V3996,C0356,P1501,6,2024-04-21
V3997,C0994,P1819,1,2024-03-20
V3998,C0389,P0456,9,2024-01-03
V3999,C0191,P1789,1,2024-05-31
V4000,C0095,P0710,5,2024-07-23
V4001,C0234,P1682,8,2025-03-03
V4002,C0747,P0904,3,2024-08-01
V4003,C0338,P0050,8,2025-03-22
V4004,C0040,P0882,3,2024-09-24
V4005,C0132,P1387,5,2024-10-10
V4006,C0262,P1275,6,2024-03-23
V4007,C0141,P0808,3,2025-02-26
V4008,C0833,P1034,6,2024-12-15
V4009,C0852,P0918,5,2025-02-22
V4010,C0799,P1566,8,2024-08-28
V4011,C0686,P1303,3,2025-03-21
V4012,C0021,P0307,9,2024-07-31
V4013,C0842,P0949,5,2025-03-03
V4014,C0391,P0759,8,2024-12-15
V4015,C0197,P0717,7,2024-12-20
V4016,C0517,P1102,8,2024-11-15
V4017,C0438,P0925,10,2025-05-03
V4018,C0166,P1851,4,2025-02-14
V4019,C0710,P0808,4,2024-12-06
V4020,C0208,P0268,2,2025-05-16
V4021,C0345,P0245,10,2025-03-14
V4022,C0125,P1748,5,2025-05-15
V4023,C0248,P1240,10,2025-05-26
V4024,C0487,P0518,2,2024-02-25
V4025,C0840,P0616,10,2024-05-16
V4026,C0053,P1059,4,2024-08-18
V4027,C0695,P0884,3,2025-01-11
V4028,C0064,P0733,5,2025-01-02
V4029,C0872,P1346,4,2024-11-10
V4030,C0540,P1247,10,2025-03-15
V4031,C0322,P1826,9,2025-02-17
V4032,C0339,P0700,5,2025-02-09
V4033,C0322,P1777,9,2024-09-01
V4034,C0948,P0494,10,2024-03-27
V4035,C0742,P0331,3,2025-02-13
V4036,C0356,P1988,3,2024-03-10
V4037,C0739,P1637,2,2024-01-17
V4038,C0165,P1312,8,2025-02-15
V4039,C0512,P0667,6,2024-07-09
V4040,C0020,P0482,10,2025-02-03
V4041,C0804,P0280,8,2024-02-19
V4042,C0027,P0952,10,2025-03-23
V4043,C0547,P0686,8,2025-03-10
V4044,C0221,P1769,7,2025-04-10
V4045,C0412,P0984,7,2024-12-20
V4046,C0071,P0208,3,2024-10-07
V4047,C0063,P1842,8,2024-11-09
V4048,C0363,P1668,4,2024-12-08
V4049,C0393,P1917,7,2025-03-13
V4050,C0618,P0288,10,2024-05-20
V4051,C0834,P1803,1,2024-10-14
V4052,C0724,P1666,1,2025-05-09
V4053,C0734,P1715,10,2024-03-21
V4054,C0176,P1482,10,2024-03-07
V4055,C0618,P0937,9,2024-11-15
V4056,C0126,P0068,2,2024-05-04
V4057,C0903,P1456,2,2024-07-25
V4058,C0470,P0260,7,2024-05-07
V4059,C0903,P0067,9,2024-07-14
V4060,C0362,P0073,7,2024-11-22
V4061,C0046,P1751,5,2024-11-26
V4062,C0481,P0802,1,2024-03-06
V4063,C0402,P0215,9,2024-03-21
V4064,C0273,P0061,4,2025-01-30
V4065,C0054,P1242,6,2024-03-08
V4066,C0148,P0783,3,2024-11-27
V4067,C0714,P1657,5,2025-04-17
V4068,C0170,P1313,7,2024-12-26
V4069,C0134,P0263,9,2025-01-19
V4070,C0071,P0389,10,2024-01-14
V4071,C0032,P0244,8,2024-01-15
V4072,C0384,P1282,4,2025-05-18
V4073,C0131,P1699,8,2024-11-09
V4074,C0466,P0267,8,2024-01-30
V4075,C0987,P0181,6,2024-11-09
V4076,C0476,P1160,7,2025-05-06
V4077,C0663,P1799,1,2024-01-10
V4078,C0232,P0596,10,2024-10-12
V4079,C0357,P0579,10,2024-08-28
V4080,C0652,P0342,4,2025-03-04
V4081,C0531,P1263,8,2024-04-13
V4082,C0841,P1371,3,2024-03-22
V4083,C0647,P0163,2,2024-05-17
V4084,C0257,P1704,6,2024-09-11
V4085,C0044,P1981,1,2024-04-24
V4086,C0708,P1241,9,2025-01-21
V4087,C0202,P0302,7,2025-04-03
V4088,C0980,P1114,3,2025-05-15
V4089,C0206,P1814,7,2024-12-12
V4090,C0350,P0770,1,2025-03-28
V4091,C0475,P0660,3,2024-09-24
V4092,C0326,P1567,9,2024-07-23
V4093,C0219,P1659,3,2024-06-04
V4094,C0828,P1994,7,2024-04-04
V4095,C0537,P0795,7,2024-03-20
V4096,C0587,P0979,2,2024-07-03
V4097,C0107,P1437,1,2024-08-30
V4098,C0916,P1167,8,2024-12-31
V4099,C0751,P0226,5,2025-02-04
V4100,C0645,P0137,7,2024-12-25
V4101,C0237,P0836,2,2025-04-02
V4102,C0830,P1611,8,2024-03-14
V4103,C0957,P1994,2,2024-07-29
V4104,C0693,P1458,10,2025-05-22
V4105,C0547,P1351,4,2025-04-05
V4106,C0415,P0368,5,2024-06-04
V4107,C0054,P0051,7,2024-09-30
V4108,C0884,P0805,4,2024-07-26
V4109,C0065,P0714,8,2024-07-04
V4110,C0464,P0819,5,2024-09-05
V4111,C0616,P1807,10,2025-04-05
V4112,C0292,P1362,2,2025-04-24
V4113,C0372,P0396,10,2024-03-26
V4114,C0874,P1022,3,2024-10-29
V4115,C0800,P1432,2,2024-07-26
V4116,C0415,P0604,10,2024-02-08
V4117,C0946,P0130,1,2024-11-15
V4118,C0152,P0438,4,2024-08-19
V4119,C0992,P0498,10,2025-02-06
V4120,C0077,P1613,4,2024-11-24
V4121,C0628,P0218,9,2024-07-16
V4122,C0180,P1765,3,2024-06-12
V4123,C0304,P1455,3,2024-02-14
V4124,C0749,P1561,9,2025-01-26
V4125,C0270,P1087,3,2024-09-23
V4126,C0777,P1578,1,2024-01-14
V4127,C0948,P1126,1,2024-01-23
V4128,C0483,P0128,8,2024-02-16
V4129,C0280,P1171,7,2025-05-03
V4130,C0689,P1898,6,2025-03-15
V4131,C0506,P1372,2,2025-04-26
V4132,C0835,P0131,10,2024-02-01
V4133,C0995,P1031,1,2024-12-25
V4134,C0932,P0390,4,2025-03-08
V4135,C0336,P1545,2,2025-04-30
V4136,C0366,P0847,1,2024-07-23
V4137,C0918,P0667,10,2025-05-28
V4138,C0940,P0177,6,2024-10-17
V4139,C0005,P0538,3,2024-11-21
V4140,C0735,P0355,4,2025-01-31
V4141,C0399,P1503,8,2024-08-30
V4142,C0720,P1325,8,2024-07-21
V4143,C0086,P0967,3,2024-12-27
V4144,C0372,P1033,3,2024-10-20
V4145,C0176,P1243,6,2024-07-18
V4146,C0131,P0943,10,2024-04-26
V4147,C0605,P1997,9,2024-09-09
V4148,C0057,P0720,4,2024-08-07
V4149,C0386,P0662,10,2025-03-07
V4150,C0511,P1289,10,2024-07-30
V4151,C0971,P1677,2,2025-01-12
V4152,C0912,P1226,5,2024-06-05
V4153,C0383,P0126,8,2024-07-05
V4154,C0658,P1149,5,2024-01-10
V4155,C0439,P1818,6,2024-05-10
V4156,C0020,P0543,4,2024-10-27
V4157,C0041,P1395,9,2024-03-03
V4158,C0858,P1284,10,2024-06-11
V4159,C0696,P1791,1,2024-01-16
V4160,C0227,P1778,5,2024-12-01
V4161,C0668,P2000,8,2025-03-26
V4162,C0168,P0677,9,2024-03-02
V4163,C0127,P1901,5,2024-05-31
V4164,C0751,P1530,2,2024-08-16
V4165,C0816,P1665,8,2024-06-02
V4166,C0663,P1838,1,2025-04-19
V4167,C0888,P0859,9,2024-08-06
V4168,C0360,P0490,6,2024-12-07
V4169,C0990,P1205,3,2025-04-02
V4170,C0302,P1732,8,2025-05-11
V4171,C0423,P1965,1,2024-03-24
V4172,C0798,P1421,2,2025-04-24
V4173,C0888,P1381,5,2025-04-14
V4174,C0026,P0241,8,2024-10-15
V4175,C0403,P0086,5,2024-05-11
V4176,C0347,P0766,10,2024-01-24
V4177,C0231,P0403,5,2024-02-11
V4178,C0075,P0676,2,2024-01-22
V4179,C0620,P1714,8,2024-05-25
V4180,C0540,P0780,1,2025-03-29
V4181,C0708,P1634,5,2024-05-01
V4182,C0974,P1627,10,2024-05-05
V4183,C0539,P0845,9,2025-04-29
V4184,C0890,P0990,9,2024-11-06
V4185,C0853,P1192,10,2024-04-27
V4186,C0034,P0202,8,2024-10-06
V4187,C0360,P0630,1,2025-05-01
V4188,C0808,P1251,10,2024-05-14
V4189,C0138,P0445,2,2025-05-04
V4190,C0079,P0199,3,2025-05-15
V4191,C0301,P1963,9,2024-01-01
V4192,C0895,P1624,9,2025-02-23
V4193,C0432,P0854,3,2024-10-16
V4194,C0768,P1951,10,2024-04-30
V4195,C0769,P0468,8,2024-05-06
V4196,C0318,P1364,8,2024-08-15
V4197,C0234,P0310,4,2024-02-06
V4198,C0940,P1940,9,2024-05-25
V4199,C0166,P1903,8,2024-06-20
V4200,C0774,P1064,6,2024-07-11
V4201,C0343,P0154,7,2024-03-05
V4202,C0550,P0275,2,2024-04-26
V4203,C0741,P1622,1,2025-03-09
V4204,C0967,P1967,5,2024-05-13
V4205,C0022,P0114,7,2024-06-09
V4206,C0819,P1913,6,2024-09-08
V4207,C0978,P0561,8,2024-06-14
V4208,C0760,P0581,9,2024-12-25
V4209,C0553,P0931,10,2024-07-27
V4210,C0796,P1954,6,2025-04-17
V4211,C0705,P0506,5,2025-01-12
V4212,C0210,P1269,1,2025-03-18
V4213,C0894,P1629,9,2024-07-21
V4214,C0168,P0176,9,2024-08-04
V4215,C0166,P0050,7,2024-12-22
V4216,C0433,P1271,4,2024-11-22
V4217,C0122,P0322,3,2025-01-07
V4218,C0865,P1874,1,2025-04-12
V4219,C0785,P1506,4,2024-07-08
V4220,C0263,P0039,6,2024-11-20
V4221,C0841,P1504,4,2024-09-01
V4222,C0117,P1185,9,2024-08-18
V4223,C0360,P1863,2,2024-08-13
V4224,C0355,P0775,9,2024-12-27
V4225,C0331,P0130,7,2025-03-11
V4226,C0421,P0588,5,2024-09-27
V4227,C0810,P1698,9,2024-07-06
V4228,C0978,P1295,2,2024-11-30
V4229,C0519,P0108,8,2025-01-19
V4230,C0279,P1358,6,2024-02-05
V4231,C0422,P0001,4,2024-07-01
V4232,C0580,P1016,7,2025-05-28
V4233,C0922,P1057,1,2024-12-15
V4234,C0114,P1434,6,2025-01-30
V4235,C0919,P1112,4,2024-02-22
V4236,C0233,P0170,8,2024-02-01
V4237,C0141,P1125,2,2024-04-18
V4238,C0123,P0732,2,2024-12-08
V4239,C0178,P0804,8,2024-08-27
V4240,C0201,P0731,8,2024-05-17
V4241,C0864,P1905,10,2024-07-26
V4242,C0257,P0468,9,2024-07-17
V4243,C0325,P0124,10,2024-08-23
V4244,C0058,P0270,8,2024-11-02
V4245,C0654,P1745,7,2024-08-03
V4246,C0477,P1328,1,2024-07-23
V4247,C0005,P0622,3,2024-09-27
V4248,C0513,P1103,2,2024-04-22
V4249,C0933,P1275,6,2024-12-15
V4250,C0767,P0720,5,2024-07-17
V4251,C0311,P0020,2,2024-12-21
V4252,C0129,P0876,9,2024-03-20
V4253,C0717,P1632,9,2025-03-19
V4254,C0552,P0301,5,2025-01-04
V4255,C0614,P0270,9,2024-07-11
V4256,C0264,P1974,3,2024-05-21
V4257,C0259,P1487,9,2024-11-15
V4258,C0513,P1666,3,2024-10-13
V4259,C0328,P1400,7,2024-09-10
V4260,C0677,P1019,5,2025-01-22
V4261,C0844,P1748,3,2024-03-06
V4262,C0493,P0092,3,2024-12-01
V4263,C0595,P1043,4,2024-01-03
V4264,C0644,P0458,1,2024-06-30
V4265,C0198,P1283,2,2024-01-23
V4266,C0986,P1562,7,2025-01-15
V4267,C0006,P0384,10,2024-06-22
V4268,C0664,P1391,9,2025-01-06
V4269,C0497,P0555,3,2024-01-10
V4270,C0034,P1896,9,2024-08-21
V4271,C0119,P0947,3,2024-08-03
V4272,C0143,P0560,5,2024-03-20
V4273,C0619,P0977,5,2024-11-24
V4274,C0070,P1995,6,2024-11-20
V4275,C0902,P0831,6,2024-03-20
V4276,C0996,P1831,8,2024-12-13
V4277,C0438,P1068,9,2024-12-05
V4278,C0087,P0973,10,2024-12-13
V4279,C0381,P1724,4,2024-01-15
V4280,C0539,P1311,7,2024-10-13
V4281,C0795,P0102,4,2024-05-14
V4282,C0959,P1793,10,2025-03-07
V4283,C0329,P1411,8,2024-12-31
V4284,C0482,P1193,10,2025-05-29
V4285,C0999,P1169,3,2024-12-27
V4286,C0119,P0812,2,2024-12-27
V4287,C0481,P1266,5,2024-07-12
V4288,C0657,P0067,9,2024-07-12
V4289,C0224,P1952,1,2025-05-05
V4290,C0398,P0047,4,2025-01-10
V4291,C0046,P1113,9,2025-05-21
V4292,C0396,P1352,6,2025-04-24
V4293,C0497,P0213,7,2025-05-06
V4294,C0996,P1806,9,2024-05-05
V4295,C0220,P1105,7,2024-12-24
V4296,C0636,P1965,3,2024-04-16
V4297,C0938,P0954,7,2024-09-26
V4298,C0333,P1878,3,2024-12-12
V4299,C0205,P0241,2,2025-05-07
V4300,C0180,P0177,7,2025-02-11
V4301,C0123,P1159,10,2024-02-03
V4302,C0061,P0632,1,2024-05-11
V4303,C0213,P0913,4,2025-02-23
V4304,C0442,P0362,5,2024-07-14
V4305,C0333,P1079,1,2025-03-05
V4306,C0504,P1552,7,2024-11-04
V4307,C0541,P1965,2,2025-01-11
V4308,C0120,P0871,7,2024-04-21
V4309,C0657,P1092,7,2024-04-05
V4310,C0168,P1381,6,2024-05-15
V4311,C0089,P0412,10,2024-12-15
V4312,C0490,P0522,10,2024-06-16
V4313,C0365,P0019,6,2025-04-09
V4314,C0991,P0411,10,2024-04-19
V4315,C0185,P1008,4,2024-04-11
V4316,C0556,P1610,5,2024-01-05
V4317,C0951,P0498,10,2024-01-10
V4318,C0534,P1093,2,2024-01-14
V4319,C0644,P1334,5,2024-11-07
V4320,C0282,P1706,6,2024-10-20
V4321,C0034,P1774,10,2024-09-06
V4322,C0539,P1126,6,2025-03-23
V4323,C0096,P1485,6,2024-01-18
V4324,C0375,P1617,9,2025-04-19
V4325,C0833,P1448,6,2024-06-14
V4326,C0230,P1056,5,2024-09-29
V4327,C0766,P1027,6,2024-03-04
V4328,C0897,P1512,6,2024-11-12
V4329,C0674,P0234,3,2024-11-16
V4330,C0214,P1438,1,2025-05-25
V4331,C0970,P0578,5,2024-11-30
V4332,C0817,P1751,10,2024-01-11
V4333,C0436,P1308,5,2025-04-03
V4334,C0347,P0065,8,2024-07-17
V4335,C0996,P1449,1,2024-02-27
V4336,C0697,P0721,5,2024-01-28
V4337,C0350,P1382,9,2024-09-01
V4338,C0888,P1341,6,2024-02-01
V4339,C0457,P1098,9,2025-01-23
V4340,C0222,P1236,1,2024-10-17
V4341,C0334,P0385,3,2025-03-04
V4342,C0984,P1063,8,2024-06-30
V4343,C0638,P1857,10,2024-04-25
V4344,C0008,P1362,8,2024-11-17
V4345,C0169,P0178,1,2024-11-04
V4346,C0531,P0660,9,2024-10-11
V4347,C0593,P0282,4,2024-01-28
V4348,C0687,P0529,8,2024-01-13
V4349,C0146,P1462,10,2025-02-23
V4350,C0222,P0414,10,2024-03-19
V4351,C0093,P0757,1,2025-03-07
V4352,C0083,P1078,2,2024-08-28
V4353,C0541,P1542,3,2024-10-20
V4354,C0059,P1428,8,2024-03-09
V4355,C0032,P0238,2,2024-07-17
V4356,C0035,P0773,10,2024-03-04
V4357,C0062,P0643,10,2024-05-02
V4358,C0868,P1267,5,2025-03-04
V4359,C0252,P1311,4,2024-05-23
V4360,C0364,P0795,6,2024-05-22
V4361,C0448,P1169,6,2024-12-12
V4362,C0199,P0502,6,2025-01-13
V4363,C0586,P0637,7,2024-05-26
V4364,C0959,P1896,4,2024-11-27
V4365,C0275,P0887,6,2025-02-01
V4366,C0688,P0269,10,2024-11-25
V4367,C0837,P0832,6,2024-05-07
V4368,C0236,P1481,4,2024-09-14
V4369,C0488,P1376,4,2024-06-21
V4370,C0763,P0648,10,2024-08-21
V4371,C0737,P1770,3,2024-01-17
V4372,C0190,P0365,5,2024-12-24
V4373,C0189,P1744,8,2024-07-21
V4374,C0292,P0547,3,2024-08-21
V4375,C0770,P1497,7,2025-04-28
V4376,C0547,P0513,5,2024-02-18
V4377,C0885,P0727,1,2024-01-08
V4378,C0818,P0159,9,2024-09-29
V4379,C0175,P1034,10,2025-02-08
V4380,C0971,P1336,4,2025-01-06
V4381,C0061,P1873,7,2024-05-11
V4382,C0540,P1849,9,2024-09-12
V4383,C0961,P1359,6,2024-08-27
V4384,C0270,P1274,7,2024-10-18
V4385,C0893,P1651,8,2024-05-11
V4386,C0207,P1528,7,2024-12-02
V4387,C0904,P1962,3,2024-01-12
V4388,C0131,P0378,3,2024-11-30
V4389,C0512,P1333,3,2025-03-01
V4390,C0204,P0353,4,2024-11-29
V4391,C0591,P1755,3,2024-07-21
V4392,C0728,P0021,7,2025-01-14
V4393,C0747,P1403,7,2024-04-26
V4394,C0813,P1762,6,2024-10-22
V4395,C0011,P1100,1,2024-05-30
V4396,C0679,P0436,4,2024-09-14
V4397,C0852,P0776,8,2024-09-29
V4398,C0816,P1428,9,2024-03-12
V4399,C0477,P1956,9,2024-10-07
V4400,C0723,P0307,8,2025-05-26
V4401,C0369,P0402,6,2024-06-27
V4402,C0597,P0115,8,2025-02-08
V4403,C0736,P1881,4,2025-05-17
V4404,C0525,P0084,2,2025-03-28
V4405,C0676,P1463,9,2024-07-20
V4406,C0425,P0581,8,2025-02-25
V4407,C0688,P1608,8,2024-08-12
V4408,C0892,P1589,4,2025-04-15
V4409,C0954,P1878,5,2024-02-22
V4410,C0655,P0031,3,2024-11-22
V4411,C0337,P0621,3,2024-01-19
V4412,C0417,P0856,3,2025-02-15
V4413,C0441,P1705,4,2025-05-20
V4414,C0985,P0360,10,2024-01-09
V4415,C0655,P1525,4,2024-02-06
V4416,C0961,P0069,2,2025-01-26
V4417,C0215,P1684,8,2024-08-22
V4418,C0889,P0384,5,2025-03-23
V4419,C0340,P1029,2,2025-03-03
V4420,C0294,P1207,5,2024-08-31
V4421,C0399,P1486,7,2024-04-04
V4422,C0891,P1708,10,2024-06-16
V4423,C0435,P1955,10,2025-05-16
V4424,C0273,P0097,1,2025-01-03
V4425,C0837,P1604,2,2024-10-16
V4426,C0211,P0687,2,2024-05-08
V4427,C0125,P0050,5,2025-04-01
V4428,C0626,P0968,7,2025-05-06
V4429,C0236,P0195,7,2024-11-17
V4430,C0242,P1199,8,2025-04-27
V4431,C0596,P0663,9,2024-12-31
V4432,C0703,P1771,2,2024-12-13
V4433,C0246,P0866,3,2025-04-25
V4434,C0456,P1734,10,2024-02-13
V4435,C0217,P1110,5,2024-03-06
V4436,C0231,P0031,6,2024-11-11
V4437,C0238,P0796,3,2024-03-14
V4438,C0666,P1168,7,2024-03-12
V4439,C0987,P1865,3,2025-03-04
V4440,C0492,P1736,3,2025-05-24
V4441,C0431,P0376,4,2024-09-12
V4442,C0786,P0880,5,2024-01-18
V4443,C0296,P0039,10,2024-09-04
V4444,C0253,P0166,9,2024-05-10
V4445,C0432,P1503,1,2025-02-14
V4446,C0551,P1598,7,2024-12-21
V4447,C0173,P0052,5,2024-07-13
V4448,C0806,P1245,4,2024-03-13
V4449,C0292,P1890,9,2024-08-02
V4450,C0044,P0799,1,2024-05-05
V4451,C0193,P0700,7,2025-02-01
V4452,C0875,P1853,3,2024-10-13
V4453,C0804,P1868,5,2024-01-01
V4454,C0339,P0925,9,2024-08-14
V4455,C0569,P1574,1,2025-02-23
V4456,C0356,P1294,1,2025-05-19
V4457,C0434,P1721,4,2024-07-13
V4458,C0953,P1889,2,2024-11-16
V4459,C0574,P1325,10,2024-04-28
V4460,C0911,P0290,4,2025-05-06
V4461,C0230,P1299,1,2024-02-07
V4462,C0992,P1582,8,2024-06-05
V4463,C0305,P0460,5,2025-04-24
V4464,C0459,P1880,1,2024-04-29
V4465,C0277,P1451,2,2025-03-10
V4466,C0485,P0718,3,2024-12-20
V4467,C0765,P0592,4,2024-07-19
V4468,C0648,P1449,10,2025-02-27
V4469,C0650,P0506,3,2024-12-05
V4470,C0970,P0332,10,2025-03-29
V4471,C0733,P1531,3,2025-01-10
V4472,C0636,P0202,9,2024-12-21
V4473,C0600,P0455,5,2025-03-31
V4474,C0179,P0359,7,2025-05-26
V4475,C0449,P1520,3,2025-01-14
V4476,C0152,P1001,5,2024-11-02
V4477,C0550,P1815,8,2025-01-31
V4478,C0449,P1721,1,2025-01-08
V4479,C0499,P0357,9,2024-10-16
V4480,C0404,P0521,7,2024-10-02
V4481,C0360,P1911,10,2024-09-06
V4482,C0654,P1616,6,2025-05-16
V4483,C0945,P1715,10,2024-07-26
V4484,C0809,P1034,1,2024-02-02
V4485,C0904,P0185,6,2024-01-21
V4486,C0164,P0011,2,2024-08-03
V4487,C0642,P0144,6,2025-01-01
V4488,C0964,P0213,2,2024-05-16
V4489,C0051,P1483,5,2024-07-28
V4490,C0352,P0374,9,2025-04-19
V4491,C0738,P1812,3,2025-04-01
V4492,C0335,P1152,2,2025-02-02
V4493,C0733,P1583,1,2024-10-04
V4494,C0119,P1504,2,2025-02-22
V4495,C0877,P0277,7,2025-05-15
V4496,C0090,P0610,4,2025-03-13
V4497,C0577,P1103,6,2025-01-21
V4498,C0217,P0175,5,2024-04-08
V4499,C0868,P0397,9,2024-07-25
V4500,C0038,P0978,7,2024-05-01
V4501,C0677,P0027,4,2025-03-24
V4502,C0650,P1354,10,2025-02-25
V4503,C0015,P1206,9,2024-02-08
V4504,C0779,P0506,4,2025-01-04
V4505,C0967,P0010,4,2024-04-29
V4506,C0890,P0117,6,2024-11-13
V4507,C0162,P1969,5,2024-01-11
V4508,C0273,P0066,7,2024-07-17
V4509,C0646,P1821,10,2024-01-20
V4510,C0508,P0960,3,2025-04-19
V4511,C0950,P0610,5,2024-11-18
V4512,C0814,P1602,9,2025-02-02
V4513,C0946,P0232,3,2025-04-10
V4514,C0776,P0101,4,2024-12-23
V4515,C0606,P0584,7,2024-01-03
V4516,C0330,P1599,7,2024-05-17
V4517,C0639,P0773,3,2024-05-20
V4518,C0339,P1424,1,2024-05-24
V4519,C0774,P1126,1,2024-11-22
V4520,C0665,P0132,4,2024-08-18
V4521,C0675,P0544,3,2024-01-16
V4522,C0495,P0717,2,2025-01-17
V4523,C0537,P1978,8,2024-03-06
V4524,C0680,P0441,4,2024-06-19
V4525,C0501,P0800,7,2024-08-23
V4526,C0287,P1655,2,2024-05-28
V4527,C0266,P0080,1,2025-02-26
V4528,C0899,P1485,2,2024-07-24
V4529,C0193,P0387,7,2024-05-30
V4530,C0025,P0260,6,2024-09-25
V4531,C0221,P1132,9,2024-11-17
V4532,C0688,P1438,10,2024-01-21
V4533,C0587,P0760,5,2025-04-07
V4534,C0302,P0477,9,2024-01-11
V4535,C0608,P1424,9,2024-01-26
V4536,C0704,P0541,5,2024-08-01
V4537,C0603,P0766,2,2024-06-28
V4538,C0377,P1145,4,2024-07-27
V4539,C0323,P0978,6,2025-05-24
V4540,C0063,P1345,2,2024-11-02
V4541,C0319,P1093,4,2024-03-26
V4542,C0256,P0288,3,2025-01-03
V4543,C0387,P0079,2,2025-01-30
V4544,C0716,P0736,2,2025-03-20
V4545,C0365,P1472,6,2025-05-10
V4546,C0320,P0710,10,2024-05-02
V4547,C0253,P0372,10,2024-08-13
V4548,C0160,P0820,2,2024-07-11
V4549,C0287,P0953,6,2024-08-12
V4550,C0438,P0281,4,2025-05-25
V4551,C0481,P0522,6,2024-07-06
V4552,C0787,P0996,9,2024-11-24
V4553,C0487,P1163,7,2025-02-09
V4554,C0434,P0250,8,2024-07-13
V4555,C0682,P0123,6,2025-04-09
V4556,C0443,P0285,10,2024-03-17
V4557,C0828,P0102,6,2024-06-27
V4558,C0216,P0083,1,2024-04-15
V4559,C0491,P0948,1,2024-08-16
V4560,C0950,P0885,6,2024-09-27
V4561,C0315,P0719,9,2024-02-26
V4562,C0940,P0422,9,2024-10-30
V4563,C0892,P1684,6,2024-01-04
V4564,C0358,P0525,9,2024-12-09
V4565,C0543,P1440,10,2024-10-09
V4566,C0240,P0690,10,2025-05-21
V4567,C0136,P0305,6,2024-12-30
V4568,C0560,P1111,2,2024-03-04
V4569,C0970,P1507,1,2024-07-03
V4570,C0911,P1315,9,2024-04-23
V4571,C0325,P1374,1,2024-04-15
V4572,C0907,P1874,9,2024-06-19
V4573,C0030,P1084,2,2024-01-17
V4574,C0160,P1032,10,2025-04-11
V4575,C0696,P1978,10,2024-12-28
V4576,C0257,P0064,10,2025-05-10
V4577,C0389,P1770,2,2025-03-28
V4578,C0661,P0900,7,2024-07-26
V4579,C0612,P0012,10,2024-02-16
V4580,C0047,P0122,5,2024-01-19
V4581,C0722,P1233,10,2024-08-27
V4582,C0026,P1290,2,2024-09-19
V4583,C0010,P1896,4,2024-05-20
V4584,C0775,P0768,4,2024-12-05
V4585,C0760,P1623,8,2025-04-08
V4586,C0763,P1872,3,2024-12-22
V4587,C0595,P0124,2,2025-05-06
V4588,C0285,P0859,8,2024-12-15
V4589,C0739,P1517,1,2024-02-19
V4590,C0051,P0252,1,2025-02-27
V4591,C0998,P1138,9,2025-05-21
V4592,C0692,P0312,5,2024-01-30
V4593,C0809,P0504,2,2025-01-01
V4594,C0223,P0985,7,2025-01-10
V4595,C0511,P0215,2,2025-03-08
V4596,C0119,P1291,2,2024-10-05
V4597,C0370,P1778,6,2024-07-21
V4598,C0443,P1687,5,2024-09-12
V4599,C0620,P1833,9,2024-09-23
V4600,C0484,P1781,9,2024-05-13
V4601,C0660,P1891,5,2025-04-27
V4602,C0670,P1504,1,2024-03-26
V4603,C0409,P0836,3,2024-08-11
V4604,C0693,P0130,10,2024-11-24
V4605,C0406,P0872,10,2024-12-18
V4606,C0725,P1971,9,2024-08-08
V4607,C0035,P0891,2,2024-04-12
V4608,C0411,P1985,9,2024-07-23
V4609,C0143,P1972,2,2025-05-31
V4610,C0670,P0663,5,2024-05-19
V4611,C0395,P0655,10,2024-04-30
V4612,C0756,P0635,10,2025-04-08
V4613,C0672,P0985,3,2025-01-15
V4614,C0677,P0534,5,2025-03-23
V4615,C0899,P1752,3,2025-02-21
V4616,C0468,P0637,1,2024-03-22
V4617,C0625,P1481,4,2024-10-04
V4618,C0866,P1987,3,2024-03-05
V4619,C0617,P0783,3,2025-05-13
V4620,C0276,P1910,9,2024-08-03
V4621,C0786,P1120,7,2024-11-13
V4622,C0122,P0714,10,2024-10-09
V4623,C0490,P1552,8,2025-04-12
V4624,C0618,P0116,8,2024-10-04
V4625,C0283,P0700,6,2024-07-04
V4626,C0515,P0978,6,2024-01-29
V4627,C0162,P0173,8,2025-01-05
V4628,C0715,P1542,10,2025-04-13
V4629,C0237,P1636,6,2024-01-18
V4630,C0814,P1185,2,2024-04-29
V4631,C0488,P1322,4,2024-07-02
V4632,C0383,P0526,7,2024-04-06
V4633,C0440,P0270,7,2025-02-06
V4634,C0664,P1384,8,2024-01-07
V4635,C0633,P1630,1,2024-05-19
V4636,C0915,P1325,6,2025-04-16
V4637,C0800,P1154,4,2024-08-14
V4638,C0686,P1876,4,2024-06-30
V4639,C0253,P0330,4,2025-05-12
V4640,C0236,P1208,8,2025-02-21
V4641,C0965,P0105,3,2024-01-24
V4642,C0197,P0888,5,2024-05-06
V4643,C0223,P1555,2,2024-08-01
V4644,C0841,P1880,3,2025-05-22
V4645,C0572,P0281,9,2024-10-02
V4646,C0924,P0917,4,2024-08-16
V4647,C0220,P0124,8,2024-11-01
V4648,C0969,P1980,9,2025-02-26
V4649,C0454,P1795,3,2024-12-12
V4650,C0041,P0842,10,2024-04-15
V4651,C0618,P1181,6,2024-09-20
V4652,C0713,P1913,6,2024-06-05
V4653,C0837,P0015,2,2024-12-06
V4654,C0661,P0686,1,2025-02-24
